id,book,page_num,chapter,chapter_title,section_title,content_length,has_figures,has_equations,has_references,has_captions,n_drawings,n_raster_images,page_type,img_path,qc_status
1312,Fundamental_Neuroscience,811,33,Eye Movements,THE CONTROL OF EYE MOVEMENTS CHANGES OVER TIME,3481,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0811.jpg,passed
1317,Fundamental_Neuroscience,816,34,The Hypothalamus: An Overview of Regulatory Systems,HISTORICAL PERSPECTIVE,3545,f,f,f,f,3,0,text,,passed
1319,Fundamental_Neuroscience,818,34,The Hypothalamus: An Overview of Regulatory Systems,FUNCTIONAL ORGANIZATION OF THE HYPOTHALAMUS,3759,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0818.jpg,passed
1320,Fundamental_Neuroscience,819,34,The Hypothalamus: An Overview of Regulatory Systems,FUNCTIONAL ORGANIZATION OF THE HYPOTHALAMUS,5334,f,f,f,f,1,0,text,,passed
1322,Fundamental_Neuroscience,821,34,The Hypothalamus: An Overview of Regulatory Systems,EFFECTOR SYSTEMS OF THE HYPOTHALAMUS ARE HORMONAL AND SYNAPTIC,5120,f,f,f,t,2,0,text,,passed
1323,Fundamental_Neuroscience,822,34,The Hypothalamus: An Overview of Regulatory Systems,EFFECTOR SYSTEMS OF THE HYPOTHALAMUS ARE HORMONAL AND SYNAPTIC,2996,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0822.jpg,passed
1324,Fundamental_Neuroscience,823,34,The Hypothalamus: An Overview of Regulatory Systems,EFFECTOR SYSTEMS OF THE HYPOTHALAMUS ARE HORMONAL AND SYNAPTIC,5061,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0823.jpg,passed
1329,Fundamental_Neuroscience,828,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,Suggested Readings,3220,f,f,f,f,2,0,text,,passed
1331,Fundamental_Neuroscience,830,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,SYMPATHETIC DIVISION: ORGANIZED TO MOBILIZE THE BODY FOR ACTIVITY,4268,f,f,f,f,5,0,text,,passed
1333,Fundamental_Neuroscience,832,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,SYMPATHETIC DIVISION: ORGANIZED TO MOBILIZE THE BODY FOR ACTIVITY,3212,t,f,f,t,660,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0832.jpg,passed
1400,Fundamental_Neuroscience,899,38,Food Intake and Metabolism,ROLE OF CALORIC HOMEOSTASIS IN CONTROL OF FOOD INTAKE,5443,f,f,f,f,1,0,text,,passed
1334,Fundamental_Neuroscience,833,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,PARASYMPATHETIC DIVISION: ORGANIZED FOR ENERGY CONSERVATION,3561,t,f,f,t,457,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0833.jpg,passed
1335,Fundamental_Neuroscience,834,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,PARASYMPATHETIC DIVISION: ORGANIZED FOR ENERGY CONSERVATION,1899,t,f,f,t,827,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0834.jpg,passed
1336,Fundamental_Neuroscience,835,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,PARASYMPATHETIC DIVISION: ORGANIZED FOR ENERGY CONSERVATION,3019,t,f,f,t,598,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0835.jpg,passed
1337,Fundamental_Neuroscience,836,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,PARASYMPATHETIC DIVISION: ORGANIZED FOR ENERGY CONSERVATION,3797,t,f,f,t,47,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0836.jpg,passed
1339,Fundamental_Neuroscience,838,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,ANS PHARMACOLOGY: TRANSMITTER AND RECEPTOR CODING,212,t,f,f,f,3248,4,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0838.jpg,passed
1340,Fundamental_Neuroscience,839,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,ANS PHARMACOLOGY: TRANSMITTER AND RECEPTOR CODING,5370,f,f,f,f,1,0,text,,passed
1342,Fundamental_Neuroscience,841,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,AUTONOMIC COORDINATION OF HOMEOSTASIS,4621,f,f,f,f,3,0,text,,passed
1450,Fundamental_Neuroscience,949,40,Neuroendocrine Systems,HORMONES AND THE BRAIN,5479,f,f,f,f,1,0,text,,passed
1473,Fundamental_Neuroscience,972,41,Circadian Timekeeping,DIVERSITY OF OUTPUT PATHWAYS LEADING TO PHYSIOLOGICAL RHYTHMS,4322,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0972.jpg,passed
1356,Fundamental_Neuroscience,855,36,Neural Regulation of the Cardiovascular System,ANATOMY AND CHEMICAL PROPERTIES OF AUTONOMIC PATHWAYS,3454,t,f,f,t,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0855.jpg,passed
1343,Fundamental_Neuroscience,842,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,AUTONOMIC COORDINATION OF HOMEOSTASIS,2445,t,f,f,t,163,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0842.jpg,passed
1344,Fundamental_Neuroscience,843,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,AUTONOMIC COORDINATION OF HOMEOSTASIS,4331,f,f,f,t,19,0,text,,passed
1345,Fundamental_Neuroscience,844,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,HIERARCHICALLY ORGANIZED ANS CIRCUITS IN THE CNS,5072,f,f,f,f,2,0,text,,passed
1347,Fundamental_Neuroscience,846,35,Central Control of Autonomic Functions: Organization of the Autonomic Nervous System,PERSPECTIVE: FUTURE OF THE AUTONOMIC NERVOUS SYSTEM,4961,f,f,f,f,2,0,text,,passed
1351,Fundamental_Neuroscience,850,36,Neural Regulation of the Cardiovascular System,AN ANATOMICAL FRAMEWORK,3674,f,f,f,f,3,0,text,,passed
1352,Fundamental_Neuroscience,851,36,Neural Regulation of the Cardiovascular System,AN ANATOMICAL FRAMEWORK,5395,f,f,f,f,1,0,text,,passed
1353,Fundamental_Neuroscience,852,36,Neural Regulation of the Cardiovascular System,AN ANATOMICAL FRAMEWORK,5251,f,f,f,t,1,0,text,,passed
1354,Fundamental_Neuroscience,853,36,Neural Regulation of the Cardiovascular System,AN ANATOMICAL FRAMEWORK,1286,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0853.jpg,passed
1355,Fundamental_Neuroscience,854,36,Neural Regulation of the Cardiovascular System,AN ANATOMICAL FRAMEWORK,1848,t,f,f,t,279,5,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0854.jpg,passed
1358,Fundamental_Neuroscience,857,36,Neural Regulation of the Cardiovascular System,ANATOMY AND CHEMICAL PROPERTIES OF AUTONOMIC PATHWAYS,1017,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0857.jpg,passed
1615,Fundamental_Neuroscience,1114,47,Spatial Cognition,PARIETAL CORTEX,4623,f,f,f,t,3,0,text,,passed
1361,Fundamental_Neuroscience,860,36,Neural Regulation of the Cardiovascular System,ARTERIAL BARORECEPTORS,1664,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0860.jpg,passed
1362,Fundamental_Neuroscience,861,36,Neural Regulation of the Cardiovascular System,ARTERIAL BARORECEPTORS,4969,f,f,f,f,3,0,text,,passed
1363,Fundamental_Neuroscience,862,36,Neural Regulation of the Cardiovascular System,ARTERIAL BARORECEPTORS,5054,f,f,f,f,1,0,text,,passed
1364,Fundamental_Neuroscience,863,36,Neural Regulation of the Cardiovascular System,ARTERIAL BARORECEPTORS,3340,t,f,f,t,3,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0863.jpg,passed
1365,Fundamental_Neuroscience,864,36,Neural Regulation of the Cardiovascular System,ARTERIAL BARORECEPTORS,5526,f,f,f,f,1,0,text,,passed
1366,Fundamental_Neuroscience,865,36,Neural Regulation of the Cardiovascular System,PERIPHERAL ARTERIAL CHEMORECEPTORS,5321,f,f,f,t,2,0,text,,passed
1367,Fundamental_Neuroscience,866,36,Neural Regulation of the Cardiovascular System,PERIPHERAL ARTERIAL CHEMORECEPTORS,2113,t,f,f,t,3,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0866.jpg,passed
1368,Fundamental_Neuroscience,867,36,Neural Regulation of the Cardiovascular System,PERIPHERAL ARTERIAL CHEMORECEPTORS,3055,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0867.jpg,passed
1369,Fundamental_Neuroscience,868,36,Neural Regulation of the Cardiovascular System,CARDIAC RECEPTORS,4517,t,f,f,t,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0868.jpg,passed
1370,Fundamental_Neuroscience,869,36,Neural Regulation of the Cardiovascular System,CARDIAC RECEPTORS,3579,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0869.jpg,passed
1371,Fundamental_Neuroscience,870,36,Neural Regulation of the Cardiovascular System,ABDOMINAL VISCERAL REFLEXES,4531,f,f,f,t,3,0,text,,passed
1474,Fundamental_Neuroscience,973,41,Circadian Timekeeping,DIVERSITY OF OUTPUT PATHWAYS LEADING TO PHYSIOLOGICAL RHYTHMS,5402,f,f,f,t,1,0,text,,passed
1590,Fundamental_Neuroscience,1089,46,Visual Perception of Objects,SUBSTRATES FOR OBJECT PERCEPTION AND RECOGNITION: EARLY EVIDENCE FROM BRAIN DAMAGE,4151,t,f,f,t,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1089.jpg,passed
1372,Fundamental_Neuroscience,871,36,Neural Regulation of the Cardiovascular System,ABDOMINAL VISCERAL REFLEXES,2116,t,t,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0871.jpg,passed
1373,Fundamental_Neuroscience,872,36,Neural Regulation of the Cardiovascular System,ABDOMINAL VISCERAL REFLEXES,2415,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0872.jpg,passed
1377,Fundamental_Neuroscience,876,37,Neural Control of Breathing,EARLY NEUROSCIENCE AND THE BRAIN STEM,3559,f,f,f,f,3,0,text,,passed
1379,Fundamental_Neuroscience,878,37,Neural Control of Breathing,WHERE ARE THE NEURONS GENERATING RESPIRATORY PATTERN?,3858,t,f,f,t,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0878.jpg,passed
1380,Fundamental_Neuroscience,879,37,Neural Control of Breathing,WHERE ARE THE NEURONS GENERATING RESPIRATORY PATTERN?,617,t,f,f,f,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0879.jpg,passed
1382,Fundamental_Neuroscience,881,37,Neural Control of Breathing,DISCHARGE PATTERNS OF RESPIRATORY NEURONS,5441,f,f,f,t,1,0,text,,passed
1383,Fundamental_Neuroscience,882,37,Neural Control of Breathing,DISCHARGE PATTERNS OF RESPIRATORY NEURONS,4277,t,f,f,t,4,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0882.jpg,passed
1385,Fundamental_Neuroscience,884,37,Neural Control of Breathing,WHERE ARE THE NEURONS THAT GENERATE THE BREATHING RHYTHM?,3577,t,f,f,t,4,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0884.jpg,passed
1452,Fundamental_Neuroscience,951,40,Neuroendocrine Systems,References,697,f,f,f,f,1,0,text,,passed
1387,Fundamental_Neuroscience,886,37,Neural Control of Breathing,SENSORY INPUTS AND ALTERED BREATHING,4915,f,t,f,f,2,0,equation,/home/claude/bri610-tutor/data/textbook_images/FN/p0886.jpg,passed
1390,Fundamental_Neuroscience,889,37,Neural Control of Breathing,MODULATION AND PLASTICITY OF RESPIRATORY MOTOR OUTPUT,4225,f,t,f,f,5,0,equation,/home/claude/bri610-tutor/data/textbook_images/FN/p0889.jpg,passed
1391,Fundamental_Neuroscience,890,37,Neural Control of Breathing,MODULATION AND PLASTICITY OF RESPIRATORY MOTOR OUTPUT,4246,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0890.jpg,passed
1392,Fundamental_Neuroscience,891,37,Neural Control of Breathing,SUPRAPONTINE STRUCTURES AND BREATHING,2981,t,f,f,t,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0891.jpg,passed
1393,Fundamental_Neuroscience,892,37,Neural Control of Breathing,SUPRAPONTINE STRUCTURES AND BREATHING,4848,f,f,f,t,3,0,text,,passed
1395,Fundamental_Neuroscience,894,38,Food Intake and Metabolism,CALORIC HOMEOSTASIS,3560,f,f,f,f,3,0,text,,passed
1396,Fundamental_Neuroscience,895,38,Food Intake and Metabolism,CALORIC HOMEOSTASIS,4990,t,f,f,t,23,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0895.jpg,passed
1397,Fundamental_Neuroscience,896,38,Food Intake and Metabolism,ROLE OF CALORIC HOMEOSTASIS IN CONTROL OF FOOD INTAKE,4367,t,f,f,t,27,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0896.jpg,passed
1398,Fundamental_Neuroscience,897,38,Food Intake and Metabolism,ROLE OF CALORIC HOMEOSTASIS IN CONTROL OF FOOD INTAKE,4369,t,f,f,t,202,2,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0897.jpg,passed
1399,Fundamental_Neuroscience,898,38,Food Intake and Metabolism,ROLE OF CALORIC HOMEOSTASIS IN CONTROL OF FOOD INTAKE,4998,f,f,f,f,3,0,text,,passed
1402,Fundamental_Neuroscience,901,38,Food Intake and Metabolism,ROLE OF CALORIC HOMEOSTASIS IN CONTROL OF FOOD INTAKE,5767,f,f,f,f,1,0,text,,passed
1403,Fundamental_Neuroscience,902,38,Food Intake and Metabolism,ROLE OF CALORIC HOMEOSTASIS IN CONTROL OF FOOD INTAKE,3971,t,f,f,t,219,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0902.jpg,passed
1404,Fundamental_Neuroscience,903,38,Food Intake and Metabolism,CENTRAL CONTROL OF FOOD INTAKE,4780,t,f,f,t,17,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0903.jpg,passed
1405,Fundamental_Neuroscience,904,38,Food Intake and Metabolism,CENTRAL CONTROL OF FOOD INTAKE,5350,f,f,f,f,1,0,text,,passed
1406,Fundamental_Neuroscience,905,38,Food Intake and Metabolism,NEUROPEPTIDES AND THE CONTROL OF FOOD INTAKE,2611,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0905.jpg,passed
1407,Fundamental_Neuroscience,906,38,Food Intake and Metabolism,NEUROPEPTIDES AND THE CONTROL OF FOOD INTAKE,5643,f,f,f,f,1,0,text,,passed
1408,Fundamental_Neuroscience,907,38,Food Intake and Metabolism,NEUROPEPTIDES AND THE CONTROL OF FOOD INTAKE,5281,t,f,f,t,37,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0907.jpg,passed
1409,Fundamental_Neuroscience,908,38,Food Intake and Metabolism,NEUROPEPTIDES AND THE CONTROL OF FOOD INTAKE,5499,f,f,f,f,1,0,text,,passed
1411,Fundamental_Neuroscience,910,39,Water Intake and Body Fluids,BODY FLUID PHYSIOLOGY,3250,f,f,f,f,3,0,text,,passed
1413,Fundamental_Neuroscience,912,39,Water Intake and Body Fluids,OSMOTIC HOMEOSTASIS,4698,f,f,f,f,4,0,text,,passed
1414,Fundamental_Neuroscience,913,39,Water Intake and Body Fluids,OSMOTIC HOMEOSTASIS,4230,f,f,f,t,8,0,text,,passed
1422,Fundamental_Neuroscience,921,39,Water Intake and Body Fluids,VOLUME HOMEOSTASIS,2293,t,f,f,t,469,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0921.jpg,passed
1423,Fundamental_Neuroscience,922,39,Water Intake and Body Fluids,VOLUME HOMEOSTASIS,4647,f,f,f,t,3,0,text,,passed
1427,Fundamental_Neuroscience,926,40,Neuroendocrine Systems,THE HYPOTHALAMUS IS A NEUROENDOCRINE ORGAN,3773,f,f,f,t,3,0,text,,passed
1428,Fundamental_Neuroscience,927,40,Neuroendocrine Systems,HYPOTHALAMIC RELEASING/INHIBITING HORMONES AND THEIR TARGETS,2956,t,f,f,t,57,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0927.jpg,passed
1429,Fundamental_Neuroscience,928,40,Neuroendocrine Systems,HYPOTHALAMIC RELEASING/INHIBITING HORMONES AND THEIR TARGETS,4220,t,f,f,t,94,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0928.jpg,passed
1430,Fundamental_Neuroscience,929,40,Neuroendocrine Systems,HYPOTHALAMIC RELEASING/INHIBITING HORMONES AND THEIR TARGETS,5347,f,f,f,t,1,0,text,,passed
1431,Fundamental_Neuroscience,930,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,4513,f,f,f,t,6,0,text,,passed
1432,Fundamental_Neuroscience,931,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,4057,t,t,f,t,234,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0931.jpg,passed
1433,Fundamental_Neuroscience,932,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,5452,f,f,f,t,1,0,text,,passed
1434,Fundamental_Neuroscience,933,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,5301,f,f,f,t,1,0,text,,passed
1435,Fundamental_Neuroscience,934,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,3781,t,f,f,t,225,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0934.jpg,passed
1436,Fundamental_Neuroscience,935,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,5418,f,f,f,t,1,0,text,,passed
1437,Fundamental_Neuroscience,936,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,5250,f,f,f,t,1,0,text,,passed
1438,Fundamental_Neuroscience,937,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,4220,t,t,f,t,232,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0937.jpg,passed
1439,Fundamental_Neuroscience,938,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,5353,f,f,f,t,1,0,text,,passed
1440,Fundamental_Neuroscience,939,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,5424,f,f,f,t,1,0,text,,passed
1441,Fundamental_Neuroscience,940,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,4117,t,t,f,t,215,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0940.jpg,passed
1442,Fundamental_Neuroscience,941,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,5538,f,f,f,t,1,0,text,,passed
1443,Fundamental_Neuroscience,942,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,5456,f,f,f,t,1,0,text,,passed
1444,Fundamental_Neuroscience,943,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,5650,f,f,f,t,1,0,text,,passed
1445,Fundamental_Neuroscience,944,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,5466,f,f,f,t,1,0,text,,passed
1446,Fundamental_Neuroscience,945,40,Neuroendocrine Systems,THE HYPOTHALAMIC– ADENOHYPOPHYSIAL NEUROENDOCRINE SYSTEMS,3937,t,f,f,t,222,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0945.jpg,passed
1447,Fundamental_Neuroscience,946,40,Neuroendocrine Systems,THE HYPOTHALAMIC-NEUROHYPOPHYSIAL SYSTEMS,4482,f,f,f,t,16,0,text,,passed
1489,Fundamental_Neuroscience,988,42,"Sleep, Dreaming, and Wakefulness",ANATOMY AND PHYSIOLOGY OF BRAIN STEM REGULATORY SYSTEMS,4600,f,f,f,t,14,0,text,,passed
1475,Fundamental_Neuroscience,974,41,Circadian Timekeeping,DIVERSITY OF OUTPUT PATHWAYS LEADING TO PHYSIOLOGICAL RHYTHMS,1669,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0974.jpg,passed
1476,Fundamental_Neuroscience,975,41,Circadian Timekeeping,DIVERSITY OF OUTPUT PATHWAYS LEADING TO PHYSIOLOGICAL RHYTHMS,2720,t,f,f,t,3,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0975.jpg,passed
1477,Fundamental_Neuroscience,976,41,Circadian Timekeeping,GENERAL SUMMARY,5370,f,f,f,f,2,0,text,,passed
1481,Fundamental_Neuroscience,980,42,"Sleep, Dreaming, and Wakefulness",THE TWO STATES OF SLEEP: RAPID EYE MOVEMENT AND NONRAPID EYE MOVEMENT,3110,f,f,f,t,3,0,text,,passed
1483,Fundamental_Neuroscience,982,42,"Sleep, Dreaming, and Wakefulness",THE TWO STATES OF SLEEP: RAPID EYE MOVEMENT AND NONRAPID EYE MOVEMENT,1977,t,f,f,t,170,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0982.jpg,passed
1484,Fundamental_Neuroscience,983,42,"Sleep, Dreaming, and Wakefulness",SLEEP IN THE MODERN ERA OF NEUROSCIENCE,4311,t,f,f,t,23,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0983.jpg,passed
1485,Fundamental_Neuroscience,984,42,"Sleep, Dreaming, and Wakefulness",SLEEP IN THE MODERN ERA OF NEUROSCIENCE,2121,t,t,f,t,12,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0984.jpg,passed
1486,Fundamental_Neuroscience,985,42,"Sleep, Dreaming, and Wakefulness",SLEEP IN THE MODERN ERA OF NEUROSCIENCE,4728,f,f,f,t,3,0,text,,passed
1488,Fundamental_Neuroscience,987,42,"Sleep, Dreaming, and Wakefulness",ANATOMY AND PHYSIOLOGY OF BRAIN STEM REGULATORY SYSTEMS,5573,f,f,f,f,1,0,text,,passed
1591,Fundamental_Neuroscience,1090,46,Visual Perception of Objects,SUBSTRATES FOR OBJECT PERCEPTION AND RECOGNITION: EARLY EVIDENCE FROM BRAIN DAMAGE,4969,f,f,f,t,3,0,text,,passed
1594,Fundamental_Neuroscience,1093,46,Visual Perception of Objects,VISUAL PATHWAYS FOR OBJECT PROCESSING IN NONHUMAN PRIMATES,84,t,f,f,f,2,1,figure,/home/claude/bri610-tutor/data/textbook_images/FN/p1093.jpg,passed
1491,Fundamental_Neuroscience,990,42,"Sleep, Dreaming, and Wakefulness",ANATOMY AND PHYSIOLOGY OF BRAIN STEM REGULATORY SYSTEMS,2590,t,f,f,t,1,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0990.jpg,passed
1493,Fundamental_Neuroscience,992,42,"Sleep, Dreaming, and Wakefulness",ANATOMY AND PHYSIOLOGY OF BRAIN STEM REGULATORY SYSTEMS,3069,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0992.jpg,passed
1494,Fundamental_Neuroscience,993,42,"Sleep, Dreaming, and Wakefulness",ANATOMY AND PHYSIOLOGY OF BRAIN STEM REGULATORY SYSTEMS,4651,t,f,f,t,22,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0993.jpg,passed
1497,Fundamental_Neuroscience,996,42,"Sleep, Dreaming, and Wakefulness",MODELING THE CONTROL OF BEHAVIORAL STATE,5309,f,f,f,t,2,0,text,,passed
1498,Fundamental_Neuroscience,997,42,"Sleep, Dreaming, and Wakefulness",MODELING THE CONTROL OF BEHAVIORAL STATE,4311,f,f,f,t,4,0,text,,passed
1499,Fundamental_Neuroscience,998,42,"Sleep, Dreaming, and Wakefulness",MODELING THE CONTROL OF BEHAVIORAL STATE,4409,t,f,f,t,10,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p0998.jpg,passed
1500,Fundamental_Neuroscience,999,42,"Sleep, Dreaming, and Wakefulness",MODELING THE CONTROL OF BEHAVIORAL STATE,5394,f,f,f,t,1,0,text,,passed
1501,Fundamental_Neuroscience,1000,42,"Sleep, Dreaming, and Wakefulness",MODELING THE CONTROL OF BEHAVIORAL STATE,3192,t,f,f,t,53,0,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1000.jpg,passed
1502,Fundamental_Neuroscience,1001,42,"Sleep, Dreaming, and Wakefulness",SLEEP HAS MULTIPLE FUNCTIONS,4805,f,f,f,f,4,0,text,,passed
1503,Fundamental_Neuroscience,1002,42,"Sleep, Dreaming, and Wakefulness",SLEEP HAS MULTIPLE FUNCTIONS,5380,f,f,f,t,1,0,text,,passed
1509,Fundamental_Neuroscience,1008,43,"Reward, Motivation, and Addiction",REWARD AND MOTIVATION,3689,f,f,f,t,3,0,text,,passed
1510,Fundamental_Neuroscience,1009,43,"Reward, Motivation, and Addiction",REWARD AND MOTIVATION,2060,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1009.jpg,passed
1512,Fundamental_Neuroscience,1011,43,"Reward, Motivation, and Addiction",REWARD AND MOTIVATION,4753,f,f,f,f,3,0,text,,passed
1514,Fundamental_Neuroscience,1013,43,"Reward, Motivation, and Addiction",REWARD AND MOTIVATION,1630,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1013.jpg,passed
1515,Fundamental_Neuroscience,1014,43,"Reward, Motivation, and Addiction",REWARD AND MOTIVATION,5345,f,f,f,t,1,0,text,,passed
1518,Fundamental_Neuroscience,1017,43,"Reward, Motivation, and Addiction",REWARD AND MOTIVATION,3032,t,f,f,t,4,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1017.jpg,passed
1519,Fundamental_Neuroscience,1018,43,"Reward, Motivation, and Addiction",REWARD AND MOTIVATION,5451,f,f,f,t,1,0,text,,passed
1520,Fundamental_Neuroscience,1019,43,"Reward, Motivation, and Addiction",REWARD AND MOTIVATION,68,t,f,f,f,1,1,figure,/home/claude/bri610-tutor/data/textbook_images/FN/p1019.jpg,passed
1522,Fundamental_Neuroscience,1021,43,"Reward, Motivation, and Addiction",ADDICTION,3848,f,f,f,f,4,0,text,,passed
1524,Fundamental_Neuroscience,1023,43,"Reward, Motivation, and Addiction",ADDICTION,2720,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1023.jpg,passed
1525,Fundamental_Neuroscience,1024,43,"Reward, Motivation, and Addiction",ADDICTION,3350,t,f,f,t,2,1,mixed,/home/claude/bri610-tutor/data/textbook_images/FN/p1024.jpg,passed
